from_type;from_id;from_name;line_id;line_name;to_type;to_id;to_name;position_average;position;position_max;equipment_type
stop_point;21964;Gare Saint-Lazare;C01382;12;access_point;50148492;11-13 place du Havre;Avant;1;5;
stop_point;463301;Saint-Denis - Porte de Paris;C01383;13;access_point;50148510;1 Rue Danielle Casanova;Milieu;3;5;
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148515;125 boulevard Bessières;Avant;3;8;
stop_point;22234;Gabriel Péri;C01383;13;access_point;50148524;Gare routière;Arrière;4;5;
stop_point;463042;Charles de Gaulle - Etoile;C01376;6;access_point;50148553;6 avenue Carnot;Avant;1;5;
stop_point;22375;Pyramides;C01377;7;access_point;50148700;Face au 13 avenue de l'Opera;Arrière;5;5;
stop_point;463126;Basilique de Saint-Denis;C01383;13;access_point;50148723;Place du Cacquet;Arrière;4;5;
stop_point;24679;Front Populaire;C01382;12;access_point;50148737;Angle de la rue Léon Blum et de l'Avenue George Sand;Avant;2;5;
stop_point;22016;Église de Pantin;C01375;5;access_point;50148775;Gare Routière;Avant;1;5;Escalator
stop_point;463201;La Motte-Picquet - Grenelle;C01378;8;access_point;50148790;Boulevard de Grenelle;Avant;1;5;
stop_point;463064;Madeleine;C01384;14;access_point;50148800;Rue De Sèze;Avant;2;8;
stop_point;463085;Plaisance;C01383;13;access_point;50148813;Rue Raymond Losserand;Avant;1;5;
stop_point;463193;La Défense;C01371;1;access_point;50148844;Parvis de la Défense;Avant;1;6;Ascenseur
stop_point;463324;Villejuif Paul Vaillant-Couturier;C01377;7;access_point;50148864;Boulevard Maxime Gorky;Arrière;4;5;Escalator
stop_point;463073;Porte de Clignancourt;C01374;4;access_point;50148877;Rue Belliard;Arrière;6;6;
stop_point;480288;Saint-Ouen;C01384;14;access_point;50148890;Rue Pierre Dreyfus;Avant;1;8;
stop_point;463112;Bibliothèque François Mitterrand;C01384;14;access_point;50148909;Bibliothèque François Mitterrand;Milieu;5;8;Escalator
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50149886;r. de la Liberté;Arrière;5;5;Ascenseur
stop_point;490764;Romainville - Carnot;C01381;11;access_point;50149888;place Carnot;Avant;1;5;Ascenseur
stop_point;490768;La Dhuys;C01381;11;access_point;50149896;r. de la Dhuys;Arrière;4;5;Escalier
stop_point;490772;Rosny Bois Perrier;C01381;11;access_point;50149898;Entrée / Sortie;Avant;2;5;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Avant;2;8;Escalier
stop_point;490837;L'Haÿ-les-Roses;C01384;14;access_point;50149936;ZAC Lallier;Arrière;7;8;Escalier
stop_point;490851;Chevilly-Larue? (Marché International?);C01384;14;access_point;50149938;r. des Routiers;Arrière;6;8;Escalier
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50210357;r. de la Liberté;Arrière;5;5;Escalier
stop_point;472757;Gare du Nord;C01743;B;stop_point;22007;Gare du Nord;Milieu;4;8;
stop_point;473921;Châtelet les Halles;C01374;4;stop_point;22087;Châtelet;Milieu;4;6;
stop_point;472757;Gare du Nord;C01743;B;stop_point;462982;La Chapelle;Milieu;4;8;
stop_point;473994;Denfert-Rochereau;C01743;B;stop_point;463103;Denfert-Rochereau;Milieu;4;8;
stop_point;472757;Gare du Nord;C01743;B;access_point;50147779;Rue du Faubourg St Denis;Milieu;4;8;
stop_point;474022;Rueil-Malmaison;C01742;A;access_point;50148535;2 rue des Deux Gares;Avant;1;10;
stop_point;473922;Charles de Gaulle - Etoile;C01742;A;access_point;50148550;1 avenue de la Grande Armée;Avant;4;10;
stop_point;473926;Laplace;C01743;B;access_point;50148615;21 avenue Laplace;Arrière;8;8;
stop_point;473975;Bures-sur-Yvette;C01743;B;access_point;50148644;7 bis rue du Général Leclerc;Arrière;8;8;
stop_point;473979;Arcueil - Cachan;C01743;B;access_point;50148754;Marché Carnot;Milieu;4;8;
stop_point;473902;Le Guichet;C01743;B;access_point;50148794;Rue Réné Paillole;Arrière;8;8;
stop_point;474000;Vincennes;C01742;A;access_point;50148838;Avenue Aubert;Avant;1;10;
stop_point;463037;Richelieu - Drouot;C01378;8;stop_point;21921;Richelieu-Drouot;Avant;1;5;
stop_point;462963;République;C01379;9;stop_point;21937;République;Avant;1;5;
stop_point;463283;Pyramides;C01377;7;stop_point;21960;Pyramides;Avant;1;5;
stop_point;21961;Madeleine;C01384;14;stop_point;21965;Madeleine;Arrière;6;8;
stop_point;21981;Gare d'Austerlitz;C01375;5;stop_point;21967;Gare d'Austerlitz;Arrière;5;5;
stop_point;463013;Charles de Gaulle - Etoile;C01371;1;stop_point;22095;Charles de Gaulle-Etoile;Milieu;3;6;
stop_point;463036;Richelieu - Drouot;C01379;9;stop_point;22196;Richelieu-Drouot;Avant;1;5;
stop_point;463284;Pyramides;C01384;14;stop_point;22375;Pyramides;Avant;3;8;
stop_point;463034;Louis Blanc;C01387;7B;stop_point;22384;Louis Blanc;Arrière;2;3;
stop_point;22218;Gare Saint-Lazare;C01383;13;stop_point;41127;Haussmann Saint-Lazare;Milieu;3;5;
stop_point;463046;Gare de Lyon;C01384;14;stop_point;41396;Gare de Lyon;Avant;1;8;Ascenseur
stop_point;462943;Nation;C01371;1;stop_point;462942;Nation;Milieu;3;6;
stop_point;463168;Daumesnil;C01378;8;stop_point;463169;Daumesnil (Félix Eboué);Avant;1;5;
stop_point;22007;Gare du Nord;C01375;5;stop_point;463183;Gare du Nord;Milieu;3;5;Escalator
stop_point;22134;Strasbourg - Saint-Denis;C01374;4;stop_point;463312;Strasbourg-Saint-Denis;Milieu;3;6;
stop_point;22151;Denfert-Rochereau;C01374;4;stop_point;473997;Denfert-Rochereau;Avant;1;6;
stop_point;463046;Gare de Lyon;C01384;14;stop_point;474065;Gare de Lyon;Avant;1;8;Ascenseur
stop_point;22149;Gare du Nord;C01374;4;access_point;50147779;Rue du Faubourg St Denis;Avant;1;6;
stop_point;22127;Barbès - Rochechouart;C01372;2;access_point;50147786;45 Boulevard de la Chapelle;Avant;2;5;Ascenseur
stop_point;21959;Châtelet;C01384;14;access_point;50147794;55 rue de Rivoli;Avant;2;8;
stop_point;463158;Châtelet;C01374;4;access_point;50147798;7 avenue Victoria;Arrière;6;6;
stop_point;21920;Strasbourg - Saint-Denis;C01379;9;access_point;50147826;19 boulevard Saint-Denis;Arrière;5;5;
stop_point;22156;Gare Montparnasse;C01376;6;access_point;50147836;73 boulevard du Montparnasse;Avant;1;5;
stop_point;462955;Gare Montparnasse;C01376;6;access_point;50147836;73 boulevard du Montparnasse;Arrière;5;5;
stop_point;22157;Gare Montparnasse;C01383;13;access_point;50147840;Centre Commercial;Arrière;5;5;
stop_point;22158;Denfert-Rochereau;C01376;6;access_point;50147855;1 Avenue du Général Leclerc;Milieu;3;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50147869;Cour de Rome;Arrière;7;8;
stop_point;22024;Quatre Septembre;C01373;3;access_point;50147916;20 rue du Quatre Septembre;Arrière;5;5;
stop_point;463090;Bourse;C01373;3;access_point;50147918;Rue Notre-Dame des Victoires;Avant;1;5;
stop_point;22110;Rome;C01372;2;access_point;50147936;60 boulevard des Batignolles;Arrière;5;5;
stop_point;463067;Nation;C01372;2;access_point;50147946;Terre-plein face au 28 place de la Nation;Avant;1;5;
stop_point;22100;Les Sablons;C01371;1;access_point;50147961;Jardin d'Acclimatation;Arrière;6;6;
stop_point;463185;George V;C01371;1;access_point;50147975;118 avenue des Champs-Elysées;Milieu;4;6;
stop_point;463043;Charles de Gaulle - Etoile;C01372;2;access_point;50147977;Place Charles de Gaulle;Milieu;3;5;
stop_point;463197;Gare de Lyon;C01371;1;access_point;50147984;27 boulevard Diderot;Arrière;6;6;
stop_point;22077;Porte de Vincennes;C01371;1;access_point;50148009;81 Cours de Vincennes;Arrière;6;6;
stop_point;22165;Passy;C01376;6;access_point;50148024;pl. du Costa Rica;Milieu;3;5;
stop_point;22173;Glacière;C01376;6;access_point;50148035;Face au 124 boulevard Auguste Blanqui;Avant;1;5;
stop_point;22184;Daumesnil;C01378;8;access_point;50148046;Place Félix Eboué;Arrière;5;5;
stop_point;490768;La Dhuys;C01381;11;access_point;50149896;r. de la Dhuys;Arrière;4;5;Ascenseur
stop_point;490848;Maison Blanche;C01384;14;access_point;50149929;r. du Tage;Arrière;7;8;Escalator
stop_point;490774;Saint-Denis - Pleyel;C01384;14;access_point;50149983;19 rue Pleyel;Milieu;4;8;Ascenseur
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50210353;r. de la Liberté;Arrière;5;5;Escalator
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50210357;r. de la Liberté;Arrière;5;5;Ascenseur
stop_point;473925;Auber;C01742;A;stop_point;21926;Havre-Caumartin;Arrière;8;10;
stop_point;473944;Joinville-le-Pont;C01742;A;access_point;50148574;Avenue Jean Jaurès;Avant;1;10;
stop_point;479183;Noisy-le-Grand - Mont d'Est;C01742;A;access_point;50148596;4 Avenue du Pavé Neuf;Avant;1;10;
stop_point;473971;Bourg-la-Reine;C01743;B;access_point;50148620;11 rue René Roeckel;Arrière;8;8;
stop_point;473952;Fontenay-aux-Roses;C01743;B;access_point;50148624;8 rue Felix Pecaut;Avant;1;8;
stop_point;474026;Robinson;C01743;B;access_point;50148626;Gare (2 Avenue de la);Arrière;8;8;
stop_point;474009;Saint-Rémy-lès-Chevreuse;C01743;B;access_point;50148648;2 rue Ditte;Milieu;4;8;
stop_point;474016;Saint-Germain-en-Laye;C01742;A;access_point;50148870;Rue de la Salle;Avant;4;10;
stop_point;463023;Gare d'Austerlitz;C01375;5;stop_point;21967;Gare d'Austerlitz;Avant;1;5;
stop_point;22096;Concorde;C01378;8;stop_point;22057;Concorde;Avant;1;5;
stop_point;463067;Nation;C01372;2;stop_point;22073;Nation;Milieu;3;5;
stop_point;463182;Gare du Nord;C01375;5;stop_point;22149;Gare du Nord;Milieu;3;5;Escalator
stop_point;463257;Neuilly Porte Maillot;C01371;1;stop_point;41131;Neuilly Porte Maillot;Avant;1;6;
stop_point;22185;Invalides;C01383;13;stop_point;41208;Invalides;Milieu;3;5;
stop_point;21981;Gare d'Austerlitz;C01375;5;stop_point;41333;Gare d'Austerlitz;Arrière;5;5;
stop_point;463046;Gare de Lyon;C01384;14;stop_point;41396;Gare de Lyon;Avant;1;8;Escalator
stop_point;21919;Nation;C01379;9;stop_point;462943;Nation;Milieu;3;5;
stop_point;462947;Pasteur;C01382;12;stop_point;462948;Pasteur;Avant;1;5;
stop_point;462996;Gare Montparnasse;C01374;4;stop_point;462954;Montparnasse-Bienvenue;Avant;1;6;
stop_point;462987;Villiers;C01373;3;stop_point;462988;Villiers;Milieu;3;5;
stop_point;463122;Arts et Métiers;C01373;3;stop_point;463108;Arts-et-Métiers;Arrière;5;5;
stop_point;22092;Châtelet;C01374;4;stop_point;463159;Châtelet;Milieu;3;6;
stop_point;463283;Pyramides;C01377;7;stop_point;463284;Pyramides;Avant;1;5;
stop_point;21983;Cluny - La Sorbonne;C01380;10;stop_point;473915;Saint-Michel Notre-Dame;Avant;1;5;
stop_point;463013;Charles de Gaulle - Etoile;C01371;1;stop_point;473923;Charles de Gaulle - Etoile;Avant;1;6;
stop_point;21959;Châtelet;C01384;14;stop_point;473989;Châtelet - Les Halles;Avant;3;8;
stop_point;462957;Miromesnil;C01379;9;stop_point;474397;Miromesnil;Arrière;5;5;
stop_point;463027;Ourcq;C01375;5;access_point;50147732;148 avenue Jean Jaurès;Avant;1;5;Escalator
stop_point;22012;Laumière;C01375;5;access_point;50147737;43 avenue de Laumière;Avant;1;5;Escalator
stop_point;22010;Bastille;C01375;5;access_point;50147742;Boulevard Richard Lenoir;Avant;1;5;
stop_point;463280;Porte de Pantin;C01375;5;access_point;50147757;212 avenue Jean Jaurès;Avant;1;5;
stop_point;463094;Barbès - Rochechouart;C01372;2;access_point;50147784;2 Bd de Rochechouart;Avant;1;5;
stop_point;21959;Châtelet;C01384;14;access_point;50147790;Rue de la Lingerie;Arrière;7;8;
stop_point;463158;Châtelet;C01374;4;access_point;50147791;63 - 65 rue de Rivoli;Avant;2;6;
stop_point;22364;Châtelet;C01377;7;access_point;50147793;8 place Sainte-Opportune;Avant;1;5;
stop_point;21966;Châtelet;C01381;11;access_point;50147795;112 rue deRivoli;Avant;1;5;
stop_point;463060;Châtelet;C01377;7;access_point;50147797;Place du Châtelet;Arrière;5;5;
stop_point;21959;Châtelet;C01384;14;access_point;50147798;7 avenue Victoria;Avant;2;8;
stop_point;21966;Châtelet;C01381;11;access_point;50147798;7 avenue Victoria;Avant;1;5;
stop_point;22139;Saint-Sulpice;C01374;4;access_point;50147800;69 rue de Rennes;Arrière;6;6;
stop_point;22146;Les Halles;C01374;4;access_point;50147804;Place Carrée, Forum des Halles);Arrière;6;6;Escalator
stop_point;463306;Saint-Michel Notre-Dame;C01374;4;access_point;50147813;15 place Saint-André des Arts;Arrière;6;6;Ascenseur
stop_point;463264;Strasbourg - Saint-Denis;C01379;9;access_point;50147821;Porte Saint-Martin;Arrière;5;5;
stop_point;22159;Strasbourg - Saint-Denis;C01378;8;access_point;50147822;9 rue Saint-Denis;Avant;1;5;
stop_point;22106;Villiers;C01372;2;access_point;50147864;1 boulevard de Courcelles;Arrière;5;5;
stop_point;462971;Gare Saint-Lazare;C01373;3;access_point;50147868;Rue de l' Arcade;Avant;1;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50147869;Cour de Rome;Milieu;4;8;Ascenseur
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50147870;Gare SNCF;Arrière;7;8;
stop_point;22036;Anatole France;C01373;3;access_point;50147878;Rue Voltaire;Arrière;4;5;Escalator
stop_point;22112;Père Lachaise;C01372;2;access_point;50147891;Avenue de la République;Avant;1;5;
stop_point;462997;Gambetta;C01386;3B;access_point;50147893;Hôpital Tenon;Avant;1;3;
stop_point;463174;Gallieni;C01373;3;access_point;50147903;Gare routière;Arrière;5;5;
stop_point;22120;Colonel Fabien;C01372;2;access_point;50147953;Tterre-plein face au 83 boulevard de la Villette;Avant;1;5;
stop_point;463150;Concorde;C01371;1;access_point;50147970;Place de la Concorde;Avant;1;6;
stop_point;22093;Champs-Élysées - Clemenceau;C01383;13;access_point;50147971;Clémenceau (place);Arrière;4;5;
stop_point;463185;George V;C01371;1;access_point;50147975;118 avenue des Champs-Elysées;Milieu;3;6;Escalator
stop_point;463012;Porte de Vincennes;C01371;1;access_point;50147980;99 Cours de Vincennes;Arrière;6;6;
stop_point;463197;Gare de Lyon;C01371;1;access_point;50147982;Rue de Bercy;Milieu;4;6;
stop_point;22083;Gare de Lyon;C01371;1;access_point;50147985;28 boulevard Diderot;Avant;1;6;
stop_point;463227;Palais Royal - Musée du Louvre;C01371;1;access_point;50147993;Place du Palais-Royal;Avant;1;6;
stop_point;463012;Porte de Vincennes;C01371;1;access_point;50148010;90 Cours de Vincennes;Avant;2;6;
stop_point;463003;Place d'Italie;C01376;6;access_point;50148016;182 boulevard Vincent Auriol;Arrière;5;5;
stop_point;22365;Place d'Italie;C01377;7;access_point;50148019;Manufacture des Gobelins;Arrière;5;5;
stop_point;463005;Bir-Hakeim;C01376;6;access_point;50148027;Terre-plein face au 2 boulevard de Grenelle;Arrière;5;5;
stop_point;463129;Bercy;C01384;14;access_point;50148041;Boulevard de Bercy;Arrière;7;8;
stop_point;22395;La Courneuve - 8 Mai 1945;C01377;7;access_point;50148063;54 avenue Jean Jaurès;Milieu;3;5;
stop_point;463031;Aubervilliers-Pantin Quatre Chemins;C01377;7;access_point;50148070;115 avenue de la République;Arrière;4;5;
stop_point;22107;Stalingrad;C01372;2;access_point;50148088;Bassin de la Villette;Avant;1;5;
stop_point;22030;Opéra;C01373;3;access_point;50148102;Théâtre National de l'Opéra;Avant;1;5;
stop_point;22379;Pont Neuf;C01377;7;access_point;50148107;Pont Neuf;Avant;1;5;
stop_point;22378;Pont Marie (Cité des Arts);C01377;7;access_point;50148110;quai de l'Hôtel de Ville;Avant;1;5;
stop_point;22383;Les Gobelins;C01377;7;access_point;50148119;25 avenue des Gobelins;Arrière;5;5;
stop_point;22385;Maison Blanche;C01377;7;access_point;50148127;144 avenue d' Italie;Avant;1;5;
stop_point;22400;Villejuif - Louis Aragon;C01377;7;access_point;50148150;175 boulevard Maxime Gorky;Milieu;3;5;
stop_point;22188;Boucicaut;C01378;8;access_point;50148161;111 rue de la Convention;Avant;1;5;
stop_point;21933;Bonne Nouvelle;C01379;9;access_point;50148183;8 boulevard du Faubourg Poissonnière;Avant;1;5;
stop_point;22089;Bastille;C01371;1;access_point;50148194;Rue de la Roquette;Milieu;4;6;
stop_point;463277;Porte de Charenton;C01378;8;access_point;50148212;68 Boulevard Poniatowsky;Avant;1;5;
stop_point;463142;Charenton - Écoles;C01378;8;access_point;50148217;91 rue de Paris;Avant;1;5;
stop_point;22211;Créteil - L'Échat;C01378;8;access_point;50148229;13 Rue Gustave Eiffel;Avant;2;5;
stop_point;462914;Marcel Sembat;C01379;9;access_point;50148245;2 rue Rieux;Avant;1;5;
stop_point;463259;Porte de Saint-Cloud;C01379;9;access_point;50148253;Place de la Porte de Saint-Cloud;Arrière;5;5;
stop_point;21928;Jasmin;C01379;9;access_point;50148260;85 avenue Mozart;Avant;1;5;
stop_point;21912;Saint-Philippe-du-Roule;C01379;9;access_point;50148284;69 avenue Franklin D. Roosevelt;Arrière;5;5;
stop_point;474397;Miromesnil;C01383;13;access_point;50148286;1 avenue Percier;Arrière;4;5;
stop_point;21921;Richelieu - Drouot;C01379;9;access_point;50148293;6 Boulevard Haussmann;Avant;1;5;
stop_point;21905;Oberkampf;C01375;5;access_point;50148305;43 boulevard Voltaire;Avant;1;5;
stop_point;22442;Rue des Boulets;C01379;9;access_point;50148324;209 boulevard Voltaire;Arrière;5;5;
stop_point;22442;Rue des Boulets;C01379;9;access_point;50148325;230 boulevard Voltaire;Arrière;5;5;
stop_point;21913;Porte de Montreuil;C01379;9;access_point;50148333;Rue d'Avron;Avant;1;5;
stop_point;21975;Maubert - Mutualité;C01380;10;access_point;50148356;Palais de la Mutualité;Avant;2;5;Escalator
stop_point;463076;Charles Michels;C01380;10;access_point;50148372;36 rue des Entrepreneurs;Avant;1;5;
stop_point;21992;Rambuteau;C01381;11;access_point;50148399;22 rue Beaubourg;Avant;1;5;
stop_point;463223;Mairie des Lilas;C01381;11;access_point;50148421;Place du Colonel Fabien;Arrière;5;5;
stop_point;463261;Porte de Versailles;C01382;12;access_point;50148428;73 boulevard Victor;Arrière;5;5;
stop_point;462965;Notre-Dame des Champs;C01382;12;access_point;50148440;Terre-plein face au 112 boulevard Raspail;Arrière;5;5;
stop_point;463260;Porte de Vanves;C01383;13;access_point;50148476;1 boulevard Brune;Arrière;5;5;
stop_point;22225;Liège;C01383;13;access_point;50148495;Terre-plein face au 21 rue de Liège;Avant;1;5;
stop_point;22228;Guy Môquet;C01383;13;access_point;50148497;86 avenue de Saint-Ouen;Arrière;5;5;
stop_point;462953;Gabriel Péri;C01383;13;access_point;50148523;Gare routière;Avant;2;5;
stop_point;463042;Charles de Gaulle - Etoile;C01376;6;access_point;50148550;1 avenue de la Grande Armée;Milieu;3;5;
stop_point;480286;Pont Cardinet;C01384;14;access_point;50148654;Rue Cardinet;Arrière;7;8;Escalator
stop_point;463284;Pyramides;C01384;14;access_point;50148700;Face au 13 avenue de l'Opera;Arrière;8;8;Ascenseur
stop_point;463302;Saint-Denis - Université;C01383;13;access_point;50148703;Avenue de Stalingrad;Avant;2;5;Escalator
stop_point;22240;Basilique de Saint-Denis;C01383;13;access_point;50148704;Basilique;Avant;2;5;
stop_point;21993;Télégraphe;C01381;11;access_point;50148712;240 rue de Belleville;Arrière;5;5;
stop_point;21903;République;C01375;5;access_point;50148716;2 place de la République;Avant;1;5;
stop_point;21902;République;C01373;3;access_point;50148717;Av de la République;Milieu;3;5;
stop_point;21903;République;C01375;5;access_point;50148718;12 place de la République;Milieu;3;5;
stop_point;463207;Les Agnettes;C01383;13;access_point;50148727;Angle rue des Bas et Rue Louis Calmel;Avant;2;5;
stop_point;463082;Front Populaire;C01382;12;access_point;50148736;Place du Front Populaire;Avant;2;5;Escalator
stop_point;22016;Église de Pantin;C01375;5;access_point;50148774;Rue Charles Auffrey;Avant;1;5;Escalator
stop_point;22203;Ledru-Rollin;C01378;8;access_point;50148795;Rue Traversière;Arrière;5;5;
stop_point;463080;Hôtel de Ville;C01371;1;access_point;50148848;Rue de Rivoli;Arrière;6;6;
stop_point;463254;Place des Fêtes;C01381;11;access_point;50148855;Rue de Crimée;Arrière;5;5;
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148894;av du Cimetière des Batignolles;Arrière;8;8;Ascenseur
stop_point;22090;Champs-Élysées - Clemenceau;C01371;1;access_point;50149009;Avenue du Général Eisenhower;Avant;1;6;
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50149887;bd du Gén. Leclerc;Arrière;5;5;Escalator
stop_point;490764;Romainville - Carnot;C01381;11;access_point;50149891;r. Veuve Aublet;Arrière;4;5;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149931;r. de la Vistule;Avant;1;8;Ascenseur
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149936;ZAC Lallier;Milieu;4;8;Escalator
stop_point;490833;Thiais - Orly? (Pont de Rungis?);C01384;14;access_point;50149941;Entrée / Sortie;Avant;2;8;Escalier
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210359;bd de la Boissière;Arrière;4;5;Escalator
stop_point;473922;Charles de Gaulle - Etoile;C01742;A;stop_point;22094;Charles de Gaulle-Etoile;Avant;4;10;
stop_point;473921;Châtelet les Halles;C01374;4;stop_point;463158;Châtelet;Milieu;4;6;
stop_point;473934;La Défense;C01742;A;access_point;50148546;Défense (rond-point de la Défense);Avant;1;10;
stop_point;473921;Châtelet les Halles;C01374;4;access_point;50148558;Forum des Halles Centre G. Pompidou;Milieu;4;6;
stop_point;474065;Gare de Lyon;C01742;A;access_point;50148567;Chalon (rue, vers la rue Chalon : Salle T.G.V.);Arrière;8;10;
stop_point;473930;Lognes;C01742;A;access_point;50148601;Johan Scarron (rue, quartier du Mandinet Lognes);Avant;1;10;
stop_point;473970;Bourg-la-Reine;C01743;B;access_point;50148620;11 rue René Roeckel;Milieu;4;8;
stop_point;474004;Val d'Europe;C01742;A;access_point;50148707;Centre Commercial;Arrière;8;10;
stop_point;473979;Arcueil - Cachan;C01743;B;access_point;50148751;Rue de la Gare;Arrière;8;8;
stop_point;473959;Fontenay-sous-Bois;C01742;A;access_point;50148779;Boulevard de Vincennes;Arrière;8;10;
stop_point;473902;Le Guichet;C01743;B;access_point;50148793;Rue du Pont de Pierre;Arrière;8;8;
stop_point;474054;Nanterre Préfecture;C01742;A;access_point;50148803;Boulevard de Pesaro;Avant;4;10;
stop_point;473937;La Défense;C01742;A;access_point;50148846;Avenue Albert Gleizes;Avant;1;10;
stop_point;22007;Gare du Nord;C01375;5;stop_point;41071;Gare du Nord;Avant;1;5;
stop_point;463003;Place d'Italie;C01376;6;stop_point;463026;Place d'Italie;Milieu;3;5;
stop_point;21957;Bercy;C01384;14;stop_point;463128;Bercy;Avant;1;8;Ascenseur
stop_point;21966;Châtelet;C01381;11;stop_point;463159;Châtelet;Avant;1;5;
stop_point;21960;Pyramides;C01384;14;stop_point;463283;Pyramides;Avant;1;8;
stop_point;462969;Gare Saint-Lazare;C01382;12;stop_point;463300;Saint-Augustin;Arrière;5;5;
stop_point;22364;Châtelet;C01377;7;stop_point;473921;Châtelet - Les Halles;Avant;1;5;
stop_point;463246;Opéra;C01373;3;stop_point;473924;Auber;Milieu;3;5;
stop_point;463060;Châtelet;C01377;7;stop_point;473990;Châtelet - Les Halles;Arrière;5;5;
stop_point;463046;Gare de Lyon;C01384;14;stop_point;474065;Gare de Lyon;Arrière;6;8;Escalator
stop_point;22015;Bobigny Pablo Picasso;C01375;5;access_point;50147748;Préfecture Trésorerie;Avant;1;5;
stop_point;22003;Porte de Pantin;C01375;5;access_point;50147757;212 avenue Jean Jaurès;Arrière;5;5;
stop_point;463183;Gare du Nord;C01374;4;access_point;50147780;9 boulevard Denain;Avant;1;6;
stop_point;463160;Châtelet;C01371;1;access_point;50147790;Rue de la Lingerie;Arrière;6;6;
stop_point;22092;Châtelet;C01374;4;access_point;50147791;63 - 65 rue de Rivoli;Milieu;4;6;
stop_point;463158;Châtelet;C01374;4;access_point;50147792;5 rue Saint-Denis;Arrière;6;6;
stop_point;463068;Malesherbes;C01373;3;access_point;50147862;48 avenue de Villiers;Avant;1;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50147867;Place Gabriel Péri;Milieu;5;8;Ascenseur
stop_point;463044;Pont de Neuilly;C01371;1;access_point;50147941;185 avenue Charles de Gaulle;Avant;1;6;
stop_point;22079;Palais Royal - Musée du Louvre;C01371;1;access_point;50147994;Passage du Louvre;Avant;1;6;
stop_point;463134;Botzaris;C01387;7B;access_point;50148058;80 rue Botzaris;Arrière;3;3;Escalator
stop_point;22393;Fort d'Aubervilliers;C01377;7;access_point;50148068;Av Jean Jaurès;Milieu;3;5;
stop_point;463295;Riquet;C01377;7;access_point;50148085;19 rue Riquet;Arrière;5;5;
stop_point;22369;Sully - Morland;C01377;7;access_point;50148114;10 quai des Célestins;Arrière;5;5;
stop_point;463162;Commerce;C01378;8;access_point;50148165;16 place du Commerce;Arrière;5;5;
stop_point;463115;Bonne Nouvelle;C01378;8;access_point;50148182;5 Boulevard du Faubourg Poissonnière;Arrière;5;5;
stop_point;22098;Reuilly - Diderot;C01378;8;access_point;50148201;118 boulevard Diderot;Avant;1;5;
stop_point;463294;Reuilly - Diderot;C01371;1;access_point;50148203;116 boulevard Diderot;Arrière;6;6;
stop_point;22211;Créteil - L'Échat;C01378;8;access_point;50148228;92 avenue Charles de Gaulle;Arrière;5;5;
stop_point;463058;Grands Boulevards;C01378;8;access_point;50148303;20 boulevard Poissonnière;Arrière;5;5;
stop_point;21941;Mairie de Montreuil;C01379;9;access_point;50148343;1 Boulevard Rouget de Lisle;Arrière;5;5;
stop_point;463124;Avenue Émile Zola;C01380;10;access_point;50148370;Rue Fondary;Arrière;5;5;
stop_point;21904;Michel-Ange - Molitor;C01380;10;access_point;50148387;34 rue Molitor;Avant;1;5;
stop_point;21997;Arts et Métiers;C01381;11;access_point;50148402;42 rue Réaumur;Arrière;5;5;
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148515;125 boulevard Bessières;Arrière;8;8;Escalator
stop_point;22238;Mairie de Clichy;C01383;13;access_point;50148520;79 rue Martre;Avant;1;5;Escalator
stop_point;22094;Charles de Gaulle - Etoile;C01372;2;access_point;50148552;Arc de Triomphe;Avant;2;5;Escalator
stop_point;22086;Charles de Gaulle - Etoile;C01371;1;access_point;50148552;Arc de Triomphe;Avant;1;6;
stop_point;22086;Charles de Gaulle - Etoile;C01371;1;access_point;50148553;6 avenue Carnot;Arrière;5;6;
stop_point;462960;République;C01381;11;access_point;50148721;13 place de  la République;Avant;2;5;
stop_point;22239;Carrefour Pleyel;C01383;13;access_point;50148730;Boulevard Anatole France Coté N° Pairs;Arrière;5;5;
stop_point;21961;Madeleine;C01384;14;access_point;50148800;Rue De Sèze;Arrière;7;8;
stop_point;22050;Notre-Dame-de-Lorette;C01382;12;access_point;50148806;Rue de Chateaudun;Avant;1;5;
stop_point;463080;Hôtel de Ville;C01371;1;access_point;50148847;Rue de Rivoli;Arrière;6;6;
stop_point;21956;Cour Saint-Emilion;C01384;14;access_point;50148878;Passage Saint-EMilion;Milieu;4;8;Escalator
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148896;Bd Berthier;Avant;3;8;
